subject,phase,angle,muscle,r,p,n
subject_586,Second_threshold,Sagittal,STR,0.11573104016829949,0.38273661950589105,59
subject_586,Second_threshold,Sagittal,UTL,0.012307275658855752,0.9262890482256093,59
subject_586,Second_threshold,Sagittal,UTR,0.2761825770375897,0.03422741123510474,59
subject_586,Second_threshold,Frontal,MTL,-0.08775144732944558,0.5086849904804202,59
subject_586,Second_threshold,Frontal,MTR,-0.10815876066187478,0.41484127020818135,59
subject_586,Second_threshold,Frontal,SCML,0.2979467746534664,0.021909673893777307,59
subject_586,Second_threshold,Frontal,SCMR,0.22039898399023541,0.0934660600371286,59
subject_586,Second_threshold,Frontal,STL,-0.5305901466431594,1.5413995369472205e-05,59
subject_586,Second_threshold,Frontal,STR,0.048977551997830084,0.7125931665168318,59
subject_586,Second_threshold,Frontal,UTL,0.09183290999593142,0.48909221468594977,59
subject_586,Second_threshold,Frontal,UTR,0.24284702865590752,0.0638419582066469,59
subject_586,Second_threshold,Horizontal,MTL,0.2800861936298699,0.031669411026619,59
subject_586,Second_threshold,Horizontal,MTR,0.3631886906409302,0.004694892292769681,59
subject_586,Second_threshold,Horizontal,SCML,0.11388119960774931,0.3904393395876714,59
subject_586,Second_threshold,Horizontal,SCMR,0.10464758882874259,0.4302381716343134,59
subject_586,Second_threshold,Horizontal,STL,-0.3847337824586125,0.0026236608823497765,59
subject_586,Second_threshold,Horizontal,STR,-0.3416435988232479,0.008090530951428662,59
subject_586,Second_threshold,Horizontal,UTL,0.1200369401270871,0.36516146684791695,59
subject_586,Second_threshold,Horizontal,UTR,0.21545091817682302,0.10125263773486784,59
subject_586,Vo2max,Sagittal,MTL,-0.21078866214174596,0.10904092443412854,59
subject_586,Vo2max,Sagittal,MTR,-0.05550807554434523,0.6762650067564039,59
subject_586,Vo2max,Sagittal,SCML,0.7302744203144907,5.2473903396826734e-11,59
subject_586,Vo2max,Sagittal,SCMR,0.5170594990071604,2.7529919988664887e-05,59
subject_586,Vo2max,Sagittal,STL,0.040713812339562394,0.759479386064571,59
subject_586,Vo2max,Sagittal,STR,0.019173365113398566,0.8853934495829101,59
subject_586,Vo2max,Sagittal,UTL,-0.050625968686766894,0.7033593936931263,59
subject_586,Vo2max,Sagittal,UTR,-0.2679832836914365,0.04016225904243757,59
subject_586,Vo2max,Frontal,MTL,0.03832895096702621,0.7731806850909336,59
subject_586,Vo2max,Frontal,MTR,0.16123156548086023,0.22248545183012258,59
subject_586,Vo2max,Frontal,SCML,0.6383297939128115,5.361309652397175e-08,59
subject_586,Vo2max,Frontal,SCMR,0.46751599069019467,0.00018896575457558743,59
subject_586,Vo2max,Frontal,STL,-0.1469970818789755,0.26657016397694194,59
subject_586,Vo2max,Frontal,STR,-6.943650537504748e-05,0.9995835521513936,59
subject_586,Vo2max,Frontal,UTL,0.14296976456722274,0.28003709365398477,59
subject_586,Vo2max,Frontal,UTR,-0.024163903870516524,0.8558482395430327,59
subject_586,Vo2max,Horizontal,MTL,-0.2038592566094827,0.12145817165221204,59
subject_586,Vo2max,Horizontal,MTR,0.03896891778502995,0.7694970496317699,59
subject_586,Vo2max,Horizontal,SCML,0.5619616067469619,3.6337817003817657e-06,59
subject_586,Vo2max,Horizontal,SCMR,0.3989877720758713,0.0017467996992011877,59
subject_586,Vo2max,Horizontal,STL,0.010292337119907728,0.9383312393847131,59
subject_586,Vo2max,Horizontal,STR,-0.04933223654024738,0.7106028458010174,59
subject_586,Vo2max,Horizontal,UTL,-0.045286283327594004,0.733417750545944,59
subject_586,Vo2max,Horizontal,UTR,-0.2387822211818593,0.06855778157460386,59
subject_586,WanT,Sagittal,MTL,-0.3001731956194974,0.10085979241851419,31
subject_586,WanT,Sagittal,MTR,-0.17388207076379944,0.3495291130833465,31
subject_586,WanT,Sagittal,SCML,0.47055290239871794,0.007551843764370694,31
subject_586,WanT,Sagittal,SCMR,0.6170341255184589,0.0002179910299453217,31
subject_586,WanT,Sagittal,STL,0.3218054437595435,0.07749508034989598,31
subject_586,WanT,Sagittal,STR,0.3372570495738622,0.0635417539688653,31
subject_586,WanT,Sagittal,UTL,0.1946902332604153,0.29393502427899787,31
subject_586,WanT,Sagittal,UTR,-0.3926768090945519,0.028880921261641664,31
subject_586,WanT,Frontal,MTL,-0.3339500822729002,0.06634883219908572,31
subject_586,WanT,Frontal,MTR,-0.17154780159910807,0.3561358851150124,31
subject_586,WanT,Frontal,SCML,0.46143310123184966,0.008978612589411227,31
subject_586,WanT,Frontal,SCMR,0.6110870800097469,0.00026055233150068253,31
subject_586,WanT,Frontal,STL,0.578384914276799,0.0006540101257158246,31
subject_586,WanT,Frontal,STR,0.3583381380737427,0.047766132324566966,31
subject_586,WanT,Frontal,UTL,0.19150166543616104,0.30206715744386825,31
subject_586,WanT,Frontal,UTR,-0.3372757262457423,0.06352616871515612,31
subject_586,WanT,Horizontal,MTL,-0.02151657414559676,0.9085329113503794,31
subject_586,WanT,Horizontal,MTR,0.01075828707279838,0.9541950032801474,31
subject_586,WanT,Horizontal,SCML,0.4195731958391368,0.01878934790516953,31
subject_586,WanT,Horizontal,SCMR,0.3980566216935401,0.026570668817653458,31
subject_586,WanT,Horizontal,STL,0.32274861218395146,0.07658087457151129,31
subject_586,WanT,Horizontal,STR,0.2904737509655563,0.11291518120392102,31
subject_586,WanT,Horizontal,UTL,0.2797154638927579,0.12750981420251606,31
subject_586,WanT,Horizontal,UTR,-0.2689571768199595,0.1434489515069917,31
subject_586,Warmup,Sagittal,MTL,0.1951773880794991,0.13171164680256706,61
subject_586,Warmup,Sagittal,MTR,0.034107879440557536,0.7941265102825481,61
subject_586,Warmup,Sagittal,SCML,0.7937883095895547,2.3408537050953848e-14,61
subject_586,Warmup,Sagittal,SCMR,0.8159028058059861,1.1525282343076469e-15,61
subject_586,Warmup,Sagittal,STL,0.0230913328591205,0.8597899596600611,61
subject_586,Warmup,Sagittal,STR,0.5208167366603511,1.685118933787743e-05,61
subject_586,Warmup,Sagittal,UTL,0.21677633162340032,0.09333343806195118,61
subject_586,Warmup,Sagittal,UTR,-0.1210734749910642,0.35264208203695124,61
subject_586,Warmup,Frontal,MTL,0.21379704495454338,0.09803521976980738,61
subject_586,Warmup,Frontal,MTR,-0.002322241848144991,0.9858286533250799,61
subject_586,Warmup,Frontal,SCML,0.8022290020864514,7.757223391294225e-15,61
subject_586,Warmup,Frontal,SCMR,0.7884765049078266,4.570744701730588e-14,61
subject_586,Warmup,Frontal,STL,0.0794387665975832,0.542813434659409,61
subject_586,Warmup,Frontal,STR,0.48456441265124117,7.583420887348605e-05,61
subject_586,Warmup,Frontal,UTL,0.1460599645528077,0.261352115491815,61
subject_586,Warmup,Frontal,UTR,-0.02681133770131035,0.837487772589403,61
subject_586,Warmup,Horizontal,MTL,0.12495475184188802,0.3373041810218177,61
subject_586,Warmup,Horizontal,MTR,0.09322021169156726,0.4748753387115918,61
subject_586,Warmup,Horizontal,SCML,0.7358446497355627,1.4205973773736157e-11,61
subject_586,Warmup,Horizontal,SCMR,0.7001432920664519,3.3934701126682425e-10,61
subject_586,Warmup,Horizontal,STL,0.07338612409761677,0.5740716025564023,61
subject_586,Warmup,Horizontal,STR,0.3649472117286888,0.003830130950046935,61
subject_586,Warmup,Horizontal,UTL,0.09322021169156726,0.4748753387115918,61
subject_586,Warmup,Horizontal,UTR,-0.02776772263153067,0.831773819947127,61
subject_587,Cooldown,Sagittal,MTL,-0.33010941684085165,0.01684798909850861,52
subject_587,Cooldown,Sagittal,MTR,-0.43546070845325635,0.0012532022513761485,52
subject_587,Cooldown,Sagittal,SCML,0.12815347120963724,0.3652512561049219,52
subject_587,Cooldown,Sagittal,SCMR,0.2247146096185286,0.10924247987804295,52
subject_587,Cooldown,Sagittal,STL,0.5166608365609586,8.810897327359498e-05,52
subject_587,Cooldown,Sagittal,STR,0.7164410016962538,2.340512915084364e-09,52
subject_587,Cooldown,Sagittal,UTL,0.12876268974849459,0.3629572432589285,52
subject_587,Cooldown,Sagittal,UTR,0.7371109164074857,4.6343277668930265e-10,52
subject_587,Cooldown,Frontal,MTL,-0.11114161141862168,0.43280209536873726,52
subject_587,Cooldown,Frontal,MTR,-0.23927479751527828,0.08756102560650204,52
subject_587,Cooldown,Frontal,SCML,0.17687950689429766,0.20969354547319696,52
subject_587,Cooldown,Frontal,SCMR,0.003621155259253338,0.9796738406900969,52
subject_587,Cooldown,Frontal,STL,0.08653632568266952,0.5418624867450393,52
subject_587,Cooldown,Frontal,STR,0.25366656841743895,0.06959221618695663,52
subject_587,Cooldown,Frontal,UTL,-0.010956315912612662,0.9385529040404318,52
subject_587,Cooldown,Frontal,UTR,0.31234785364431356,0.02417421271741772,52
subject_587,Cooldown,Horizontal,MTL,0.29983347209374633,0.03080937709873969,52
subject_587,Cooldown,Horizontal,MTR,0.09994449069791543,0.4808361747601694,52
subject_587,Cooldown,Horizontal,SCML,0.033314830232638475,0.8146265083959322,52
subject_587,Cooldown,Horizontal,SCMR,0.09994449069791543,0.4808361747601694,52
subject_587,Cooldown,Horizontal,STL,-0.02665186418611078,0.8512289262958154,52
subject_587,Cooldown,Horizontal,STR,0.2531927097680524,0.07013297038605641,52
subject_587,Cooldown,Horizontal,UTL,0.2931705060472186,0.034920230122651386,52
subject_587,Cooldown,Horizontal,UTR,0.1332593209305539,0.34629689551099524,52
subject_587,Second_threshold,Sagittal,MTL,-0.08804260408459118,0.5072741747480678,59
subject_587,Second_threshold,Sagittal,MTR,-0.4188148011935464,0.0009622720301103372,59
subject_587,Second_threshold,Sagittal,SCML,0.5913877499305912,8.136560442652492e-07,59
subject_587,Second_threshold,Sagittal,SCMR,0.49941967942184623,5.6561853639608845e-05,59
subject_587,Second_threshold,Sagittal,STL,0.49924259071098215,5.696086781539535e-05,59
subject_587,Second_threshold,Sagittal,STR,0.3366456393526138,0.00913192108623022,59
subject_587,Second_threshold,Sagittal,UTL,0.34204684503396815,0.008011211097577662,59
subject_587,Second_threshold,Sagittal,UTR,0.7112177776152845,2.745547307791173e-10,59
subject_587,Second_threshold,Frontal,MTL,-0.012301663690257094,0.9263225663491423,59
subject_587,Second_threshold,Frontal,MTR,-0.11277633307392447,0.39508340772091755,59
subject_587,Second_threshold,Frontal,SCML,0.48990544452956286,8.207124004411739e-05,59
subject_587,Second_threshold,Frontal,SCMR,0.2032434328068692,0.12261174689068899,59
subject_587,Second_threshold,Frontal,STL,0.493762182335157,7.066941616064946e-05,59
subject_587,Second_threshold,Frontal,STR,0.28287176939650627,0.029943298358663564,59
subject_587,Second_threshold,Frontal,UTL,0.2758564963190895,0.034448650896302405,59
subject_587,Second_threshold,Frontal,UTR,0.4974526814422341,6.114204644452598e-05,59
subject_587,Second_threshold,Horizontal,MTL,-0.12668921319438334,0.3389927685180993,59
subject_587,Second_threshold,Horizontal,MTR,-0.18211574396692606,0.16743181935939633,59
subject_587,Second_threshold,Horizontal,SCML,0.3642314879338521,0.004568549200581934,59
subject_587,Second_threshold,Horizontal,SCMR,0.17023863022995261,0.19736930243788542,59
subject_587,Second_threshold,Horizontal,STL,0.15440247858065467,0.24295592920559053,59
subject_587,Second_threshold,Horizontal,STR,0.07126268242184063,0.591716707529758,59
subject_587,Second_threshold,Horizontal,UTL,0.19795189561622395,0.1328699209124655,59
subject_587,Second_threshold,Horizontal,UTR,0.2533784263887667,0.052828341348106475,59
subject_587,Vo2max,Sagittal,MTL,-0.194023660804627,0.14445987106615002,58
subject_587,Vo2max,Sagittal,MTR,-0.1750777474228023,0.18867589972358362,58
subject_587,Vo2max,Sagittal,SCML,0.274121730250559,0.03731756622694983,58
subject_587,Vo2max,Sagittal,SCMR,0.4276273980801946,0.0008133824883058919,58
subject_587,Vo2max,Sagittal,STL,-0.03582841045473776,0.7894638411803806,58
subject_587,Vo2max,Sagittal,STR,-0.21678376796959126,0.1021458149896067,58
subject_587,Vo2max,Sagittal,UTL,-9.379165040507267e-05,0.9994424812125742,58
subject_587,Vo2max,Sagittal,UTR,0.38936040471492495,0.0025200689537757314,58
subject_587,Vo2max,Frontal,MTL,-0.14087693207140287,0.2915155239289254,58
subject_587,Vo2max,Frontal,MTR,0.01095069080391384,0.9349767983967585,58
subject_587,Vo2max,Frontal,SCML,0.2896169541561424,0.027444404725791738,58
subject_587,Vo2max,Frontal,SCMR,0.3656131016148828,0.00476897105426252,58
subject_587,Vo2max,Frontal,STL,-0.02815891921006417,0.8338041469541227,58
subject_587,Vo2max,Frontal,STR,0.027706071094112838,0.8364398428084101,58
subject_587,Vo2max,Frontal,UTL,-0.061710847801003194,0.6453841143884734,58
subject_587,Vo2max,Frontal,UTR,0.17286447626178278,0.1944138199929437,58
subject_587,Vo2max,Horizontal,MTL,,,58
subject_587,Vo2max,Horizontal,MTR,,,58
subject_587,Vo2max,Horizontal,SCML,,,58
subject_587,Vo2max,Horizontal,SCMR,,,58
subject_587,Vo2max,Horizontal,STL,,,58
subject_587,Vo2max,Horizontal,STR,,,58
subject_587,Vo2max,Horizontal,UTL,,,58
subject_587,Vo2max,Horizontal,UTR,,,58
subject_587,WanT,Sagittal,MTL,-0.4392478719111156,0.013426807506180626,31
subject_587,WanT,Sagittal,MTR,0.09990652372760098,0.5928310014682331,31
subject_587,WanT,Sagittal,SCML,0.488881603315233,0.005258069212788221,31
subject_587,WanT,Sagittal,SCMR,0.2379436823107256,0.19740546768035527,31
subject_587,WanT,Sagittal,STL,-0.3340158405221287,0.06629208727344987,31
subject_587,WanT,Sagittal,STR,0.10374088924379889,0.5786411126928669,31
subject_587,WanT,Sagittal,UTL,0.5434148017678254,0.0015815259124508645,31
subject_587,WanT,Sagittal,UTR,0.33082053592529703,0.06909350651919387,31
subject_587,WanT,Frontal,MTL,0.07319250547113999,0.695577337550659,31
subject_587,WanT,Frontal,MTR,-0.12198750911856668,0.5132825580288188,31
subject_587,WanT,Frontal,SCML,0.15858376185413667,0.3941677375660519,31
subject_587,WanT,Frontal,SCMR,-0.4269562819149833,0.016599983758070227,31
subject_587,WanT,Frontal,STL,-0.17078251276599332,0.35831803270295914,31
subject_587,WanT,Frontal,STR,-0.40255878009127,0.024755519187742797,31
subject_587,WanT,Frontal,UTL,0.23177626732527667,0.20961923565649737,31
subject_587,WanT,Frontal,UTR,-0.048795003647426664,0.7943471665905983,31
subject_587,WanT,Horizontal,MTL,-0.24494897427831783,0.18414134229197165,31
subject_587,WanT,Horizontal,MTR,0.3061862178478973,0.09389020140002027,31
subject_587,WanT,Horizontal,SCML,0.3061862178478973,0.09389020140002027,31
subject_587,WanT,Horizontal,SCMR,0.3061862178478973,0.09389020140002027,31
subject_587,WanT,Horizontal,STL,0.3061862178478973,0.09389020140002027,31
subject_587,WanT,Horizontal,STR,0.3061862178478973,0.09389020140002027,31
subject_587,WanT,Horizontal,UTL,0.3061862178478973,0.09389020140002027,31
subject_587,WanT,Horizontal,UTR,0.3061862178478973,0.09389020140002027,31
subject_587,Warmup,Sagittal,MTL,0.284810806883541,0.026099948226086564,61
subject_587,Warmup,Sagittal,MTR,0.14579797842207995,0.2622178353757193,61
subject_587,Warmup,Sagittal,SCML,0.3600266765689386,0.004372330947276216,61
subject_587,Warmup,Sagittal,SCMR,0.017873077945044988,0.8912551312001258,61
subject_587,Warmup,Sagittal,STL,0.496667460735224,4.676721042641111e-05,61
subject_587,Warmup,Sagittal,STR,0.27678447095451614,0.030817991002550314,61
subject_587,Warmup,Sagittal,UTL,0.19257689847577794,0.1370373167451373,61
subject_587,Warmup,Sagittal,UTR,0.302766630559813,0.017705373858846424,61
subject_587,Warmup,Frontal,MTL,0.4296328889381581,0.0005495544433173408,61
subject_587,Warmup,Frontal,MTR,0.31045368848463906,0.01488943962198616,61
subject_587,Warmup,Frontal,SCML,0.27121709442137404,0.03449346110709722,61
subject_587,Warmup,Frontal,SCMR,0.08666441334133126,0.5066141947816567,61
subject_587,Warmup,Frontal,STL,0.2998551184548009,0.018884720412164414,61
subject_587,Warmup,Frontal,STR,0.21853688645595437,0.0906390175045991,61
subject_587,Warmup,Frontal,UTL,0.3022311990514608,0.01791741282250163,61
subject_587,Warmup,Frontal,UTR,0.38789515740472474,0.002009691165146434,61
subject_587,Warmup,Horizontal,MTL,-0.23090677544328744,0.0733878135690884,61
subject_587,Warmup,Horizontal,MTR,-0.24002358482089853,0.06243406696198508,61
subject_587,Warmup,Horizontal,SCML,-0.2834698970962727,0.02684293985549969,61
subject_587,Warmup,Horizontal,SCMR,0.006350329290611854,0.9612603391695258,61
subject_587,Warmup,Horizontal,STL,-0.28541900806665854,0.025768700003283143,61
subject_587,Warmup,Horizontal,STR,-0.42613224521902804,0.0006166838381620588,61
subject_587,Warmup,Horizontal,UTL,-0.027979173607151235,0.830511656846625,61
subject_587,Warmup,Horizontal,UTR,0.0601395046185172,0.6452259145885686,61
subject_588,Cooldown,Sagittal,MTL,-0.0856761417082869,0.5418737753182613,53
subject_588,Cooldown,Sagittal,MTR,-0.10235045409771613,0.46583445213146485,53
subject_588,Cooldown,Sagittal,SCML,-0.021780538134701623,0.8769774229125973,53
subject_588,Cooldown,Sagittal,SCMR,-0.032218928817515056,0.8188505197721425,53
subject_588,Cooldown,Sagittal,STL,0.10542322711257032,0.45247882391791205,53
subject_588,Cooldown,Sagittal,STR,-0.2586099994707415,0.06151694412412239,53
subject_588,Cooldown,Sagittal,UTL,-0.23457006941335298,0.0909028666646941,53
subject_588,Cooldown,Sagittal,UTR,-0.047176103345702276,0.7372898137428701,53
subject_588,Cooldown,Frontal,MTL,-0.4526225241470833,0.0006667635338946509,53
subject_588,Cooldown,Frontal,MTR,-0.47830019955077085,0.00029187346625355904,53
subject_588,Cooldown,Frontal,SCML,-0.07986826953688635,0.569699313695081,53
subject_588,Cooldown,Frontal,SCMR,0.0181348582538543,0.8974477324123764,53
subject_588,Cooldown,Frontal,STL,-0.4869664149995154,0.00021757729253565447,53
subject_588,Cooldown,Frontal,STR,0.10228274035802191,0.4661311380748617,53
subject_588,Cooldown,Frontal,UTL,-0.3410316264552247,0.012455912257020904,53
subject_588,Cooldown,Frontal,UTR,-0.33937327658540317,0.012917786607935605,53
subject_588,Cooldown,Horizontal,MTL,-0.296409713063213,0.0311517713778067,53
subject_588,Cooldown,Horizontal,MTR,-0.32771403303247804,0.016599183866057965,53
subject_588,Cooldown,Horizontal,SCML,-0.13503054632510547,0.33503538372200325,53
subject_588,Cooldown,Horizontal,SCMR,-0.180907566969718,0.19485541496741998,53
subject_588,Cooldown,Horizontal,STL,-0.24096475763175618,0.0821874894599118,53
subject_588,Cooldown,Horizontal,STR,-0.3189311595614773,0.019931429105871524,53
subject_588,Cooldown,Horizontal,UTL,-0.24542979386561684,0.07650203554443719,53
subject_588,Cooldown,Horizontal,UTR,-0.3555837097449271,0.008976005255256256,53
subject_588,Second_threshold,Sagittal,MTL,-0.3537268447080187,0.005989410447740004,59
subject_588,Second_threshold,Sagittal,MTR,-0.21450064928318785,0.10280400407277328,59
subject_588,Second_threshold,Sagittal,SCML,0.2784523908496615,0.03271990844719596,59
subject_588,Second_threshold,Sagittal,SCMR,0.41555350244258454,0.0010640910157510895,59
subject_588,Second_threshold,Sagittal,STL,-0.5593287054450928,4.125742379095927e-06,59
subject_588,Second_threshold,Sagittal,STR,0.1896637319977661,0.15021852452019221,59
subject_588,Second_threshold,Sagittal,UTL,0.24724022206851654,0.05904209827903805,59
subject_588,Second_threshold,Sagittal,UTR,-0.17093643072907913,0.19551149012188146,59
subject_588,Second_threshold,Frontal,MTL,-0.3934089248969583,0.0020526310354231597,59
subject_588,Second_threshold,Frontal,MTR,-0.060524449984147424,0.6488445186769141,59
subject_588,Second_threshold,Frontal,SCML,0.34369241240998,0.007694505870053294,59
